PDB_ID,Affinity_pK
5tzg,5.795880017344075
6cw4,2.8239087409443187
6cv8,3.167491087293764
6cus,4.886056647693163
2ylc,7.886056647693163
6evq,2.0
5l8a,4.910094888560602
5l87,5.074172425375258
5n8v,6.684029654543083
5yj8,3.9829666607012197
2m3z,6.568636235841013
6mj7,2.8239087409443187
